Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,-1.341157625892398558e-05,-3.880992841857065584e-06
2.000793650793650791e+00,-2.884576583899298348e-05,-2.402928378177105831e-06
2.001587301587301582e+00,-4.035876115762603207e-05,1.654021804733313761e-06
2.002380952380952372e+00,-4.733692740594227935e-05,7.854652936460800221e-06
2.003174603174603163e+00,-4.996103894424255691e-05,1.508033462793821752e-05
2.003968253968253954e+00,-4.901556673511987691e-05,2.168378017168905790e-05
2.004761904761904745e+00,-4.558699749493219400e-05,2.581744901174795926e-05
2.005555555555555536e+00,-4.074446034817986561e-05,2.587353279177896512e-05
2.006349206349206327e+00,-3.529188849590457391e-05,2.092695029680477430e-05
2.007142857142857117e+00,-2.965450579744412072e-05,1.105436373046175485e-05
2.007936507936507908e+00,-2.391856110294584160e-05,-2.577128554909686589e-06
2.008730158730158699e+00,-1.799066643715517525e-05,-1.789914356767040247e-05
2.009523809523809490e+00,-1.179959803887262303e-05,-3.237414267656625252e-05
2.010317460317460281e+00,-5.450373029981417097e-06,-4.355652920869585506e-05
2.011111111111111072e+00,7.327787675525166816e-07,-4.962412135154340196e-05
2.011904761904761862e+00,6.284006973804011387e-06,-4.973267080787900207e-05
2.012698412698412653e+00,1.074990728793213948e-05,-4.411063234063840446e-05
2.013492063492063444e+00,1.384727660605734034e-05,-3.390110474522479522e-05
2.014285714285714235e+00,1.555751593975418715e-05,-2.083338658261108865e-05
2.015079365079365026e+00,1.612459258347344446e-05,-6.838989929190713992e-06
2.015873015873015817e+00,1.596800316022279918e-05,6.287760293723505078e-06
2.016666666666666607e+00,1.555535666278211199e-05,1.712774949495650910e-05
2.017460317460317398e+00,1.528557037121837527e-05,2.476305057493607790e-05
2.018253968253968189e+00,1.541409101877966987e-05,2.881071074021762958e-05
2.019047619047618980e+00,1.602233086568839336e-05,2.939383136545256278e-05
2.019841269841269771e+00,1.701350395549615705e-05,2.707292901994951201e-05
