Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,2.325221096590298432e-05,-1.771139165798912534e-05
2.000793650793650791e+00,1.511483319664899520e-05,-1.515894633305417885e-05
2.001587301587301582e+00,3.453843783111823147e-06,-1.076655557105402064e-05
2.002380952380952372e+00,-1.082563301588995906e-05,-5.683767030892691993e-06
2.003174603174603163e+00,-2.622263746650816264e-05,-1.199602141013178727e-06
2.003968253968253954e+00,-4.080884562617618518e-05,1.609028475915887649e-06
2.004761904761904745e+00,-5.250530544918174193e-05,2.183515704476467614e-06
2.005555555555555536e+00,-5.942998048329683065e-05,6.448010223930605090e-07
2.006349206349206327e+00,-6.026256473088795505e-05,-2.249041111207881083e-06
2.007142857142857117e+00,-5.456069546641841516e-05,-5.339339863315184491e-06
2.007936507936507908e+00,-4.295309225220784652e-05,-7.418912772198979456e-06
2.008730158730158699e+00,-2.713843981448368109e-05,-7.582522321297877566e-06
2.009523809523809490e+00,-9.645488295841703221e-06,-5.465934274872299168e-06
2.010317460317460281e+00,6.637361654326841422e-06,-1.308930302037523870e-06
2.011111111111111072e+00,1.908569979224411167e-05,4.161086313368262468e-06
2.011904761904761862e+00,2.597078925016429833e-05,9.973012779473308393e-06
2.012698412698412653e+00,2.691233900965597553e-05,1.520006881147888956e-05
2.013492063492063444e+00,2.298358513943954322e-05,1.920750591184490548e-05
2.014285714285714235e+00,1.639792206263142657e-05,2.179744745226328543e-05
2.015079365079365026e+00,9.855554278112517823e-06,2.321987184409217260e-05
2.015873015873015817e+00,5.757014894318749646e-06,2.405298200852286824e-05
2.016666666666666607e+00,5.534546718308846394e-06,2.498943942979939641e-05
2.017460317460317398e+00,9.299578740958172390e-06,2.658886441011690743e-05
2.018253968253968189e+00,1.588779934312227387e-05,2.906275878073107815e-05
2.019047619047618980e+00,2.325222768568879477e-05,3.214649566970386309e-05
2.019841269841269771e+00,2.905545433996512412e-05,3.509404088007865954e-05
2.020634920634920562e+00,3.127666608122604006e-05,3.681138833792749936e-05
2.021428571428571352e+00,2.868024611162578238e-05,3.611958214824726902e-05
2.022222222222222143e+00,2.106068384583341982e-05,3.209887022808225225e-05
2.023015873015872934e+00,9.244912523402708260e-06,2.441937697922655332e-05
2.023809523809523725e+00,-5.117988131744663293e-06,1.354122300733487974e-05
2.024603174603174516e+00,-1.991396134920411432e-05,6.962294368395192888e-07
2.025396825396825307e+00,-3.297877254391350652e-05,-1.236231793601358900e-05
2.026190476190476097e+00,-4.248061468852266362e-05,-2.377332642127545078e-05
2.026984126984126888e+00,-4.720760824227365619e-05,-3.202212978827948155e-05
2.027777777777777679e+00,-4.673666483695500766e-05,-3.630007808241153674e-05
2.028571428571428470e+00,-4.148741684330111221e-05,-3.666423156312392751e-05
2.029365079365079261e+00,-3.266851702802406527e-05,-3.395745973893110180e-05
2.030158730158730052e+00,-2.211389827159523241e-05,-2.952938632386202815e-05
2.030952380952380842e+00,-1.200409121515248709e-05,-2.485819219406135708e-05
2.031746031746031633e+00,-4.488218326763822396e-06,-2.118453533009473919e-05
2.032539682539682424e+00,-1.264987569691297757e-06,-1.923455334731926186e-05
2.033333333333333215e+00,-3.220389532645355511e-06,-1.906083247739644919e-05
2.034126984126984006e+00,-1.021888529078124931e-05,-2.000289856538476062e-05
2.034920634920634797e+00,-2.109121375263711329e-05,-2.077137101911339642e-05
2.035714285714285587e+00,-3.378777887085908463e-05,-1.967000851451245228e-05
2.036507936507936378e+00,-4.562548055792943247e-05,-1.495678292022536368e-05
2.037301587301587169e+00,-5.357799408426728070e-05,-5.302059898457035717e-06
2.038095238095237960e+00,-5.462427816855733179e-05,9.747943313295401234e-06
2.038888888888888751e+00,-4.621603935018337583e-05,2.942380781055157048e-05
2.039682539682539542e+00,-2.689322776879685324e-05,5.162176406957686770e-05
2.040476190476190332e+00,3.039073362589326119e-06,7.311485871514134406e-05
2.041269841269841123e+00,4.099561126473840725e-05,9.010176402455390631e-05
2.042063492063491914e+00,8.203950661828559026e-05,9.900756093173279399e-05
2.042857142857142705e+00,1.194500887957430869e-04,9.735351757050372259e-05
2.043650793650793496e+00,1.459167741962495929e-04,8.446555631045845908e-05
2.044444444444444287e+00,1.551131958458409183e-04,6.181595893711764982e-05
2.045238095238095077e+00,1.432541332858505853e-04,3.287712062091590828e-05
2.046031746031745868e+00,1.102128054825524372e-04,2.485709777221098866e-06
2.046825396825396659e+00,5.986731831338667061e-05,-2.415342528028826402e-05
2.047619047619047450e+00,-4.735990876855445037e-07,-4.258979502974136953e-05
2.048412698412698241e+00,-6.147263467841484173e-05,-5.010890169889063207e-05
2.049206349206349032e+00,-1.136534362485466771e-04,-4.635371906196355857e-05
2.049999999999999822e+00,-1.492797748269921365e-04,-3.346046868884044556e-05
2.050793650793650613e+00,-1.637389560923205724e-04,-1.567756625997605570e-05
2.051587301587301404e+00,-1.561234760273452098e-04,1.483415887822719701e-06
2.052380952380952195e+00,-1.289616139698957582e-04,1.243734835215970422e-05
2.053174603174602986e+00,-8.727712280475280146e-05,1.283983194947851097e-05
2.053968253968253777e+00,-3.730058144956898580e-05,7.300686133930164814e-07
2.054761904761904567e+00,1.480615478390746090e-05,-2.281771746988033980e-05
2.055555555555555358e+00,6.391026446596512168e-05,-5.377409797722106674e-05
2.056349206349206149e+00,1.063828529333802952e-04,-8.601497382265790902e-05
2.057142857142856940e+00,1.400777264071483615e-04,-1.127705659380654331e-04
2.057936507936507731e+00,1.639453269327915247e-04,-1.282756951484325108e-04
2.058730158730158522e+00,1.775090789181923588e-04,-1.291634730369556718e-04
2.059523809523809312e+00,1.804592885770041181e-04,-1.152171550691687195e-04
2.060317460317460103e+00,1.725550323193433182e-04,-8.928283266673860911e-05
2.061111111111110894e+00,1.538681833426322389e-04,-5.639365200978007671e-05
2.061904761904761685e+00,1.252172343927381330e-04,-2.238852230543682246e-05
2.062698412698412920e+00,8.852487125919480330e-05,7.553415264726804947e-06
2.063492063492063711e+00,4.686610358899171547e-05,3.004213797019162870e-05
2.064285714285714501e+00,4.135967124204447965e-06,4.398210186001185997e-05
2.065079365079365292e+00,-3.554802463165521479e-05,5.037997323498274343e-05
2.065873015873016083e+00,-6.849992732715036708e-05,5.160078553921153293e-05
2.066666666666666874e+00,-9.200022237214690085e-05,5.036405108258891798e-05
2.067460317460317665e+00,-1.046301830431739538e-04,4.880152970041115400e-05
2.068253968253968456e+00,-1.063951642170840367e-04,4.783529930021902034e-05
2.069047619047619246e+00,-9.864956944778765396e-05,4.702511601144855342e-05
