Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,6.232199815990816034e-06,-2.269556619764084068e-05
2.000793650793650791e+00,2.018955167431879825e-06,-4.154934038857452296e-05
2.001587301587301582e+00,-3.117095307907746366e-06,-6.295898082395459618e-05
2.002380952380952372e+00,-8.419187393817164142e-06,-8.193991135555531505e-05
2.003174603174603163e+00,-1.336572591826518059e-05,-9.338092768544560985e-05
2.003968253968253954e+00,-1.769771300405275166e-05,-9.317698250675331367e-05
2.004761904761904745e+00,-2.134425745954146992e-05,-7.922316697347605815e-05
2.005555555555555536e+00,-2.427151951595148672e-05,-5.205405112203064709e-05
2.006349206349206327e+00,-2.630018294954374102e-05,-1.498845977956947851e-05
2.007142857142857117e+00,-2.694795886241097807e-05,2.628208633636457134e-05
2.007936507936507908e+00,-2.535916306014766205e-05,6.464342838058551846e-05
2.008730158730158699e+00,-2.038242698573667369e-05,9.293324512937872241e-05
2.009523809523809490e+00,-1.083917853514556778e-05,1.055067003375326657e-04
2.010317460317460281e+00,4.024450485099040201e-06,9.964225553695690266e-05
2.011111111111111072e+00,2.398936351431564409e-05,7.638043211734023882e-05
2.011904761904761862e+00,4.738859077494126998e-05,4.046797043237585964e-05
2.012698412698412653e+00,7.092172968939695291e-05,-6.763112505436962946e-07
2.013492063492063444e+00,8.995248353691083758e-05,-3.872707189679459937e-05
2.014285714285714235e+00,9.937550514129279804e-05,-6.644169881568050284e-05
2.015079365079365026e+00,9.494676311009732470e-05,-7.929800412581272727e-05
2.015873015873015817e+00,7.473233065070609027e-05,-7.634266368580010600e-05
2.016666666666666607e+00,4.015023932519253734e-05,-6.007685557927547608e-05
2.017460317460317398e+00,-3.887671557763163252e-06,-3.549372024101948809e-05
2.018253968253968189e+00,-4.991415535401362645e-05,-8.609959633684584037e-06
2.019047619047618980e+00,-8.965489734535593200e-05,1.505616452686656490e-05
2.019841269841269771e+00,-1.160020050250569679e-04,3.164358120377725294e-05
2.020634920634920562e+00,-1.246141359474074348e-04,3.949037425642952737e-05
2.021428571428571352e+00,-1.147672641160617788e-04,3.902676699395672504e-05
2.022222222222222143e+00,-8.935829333745291391e-05,3.217733120833682597e-05
2.023015873015872934e+00,-5.416558825316732871e-05,2.153549417793402350e-05
2.023809523809523725e+00,-1.656742361493411840e-05,9.589144631810298002e-06
2.024603174603174516e+00,1.604222088737359783e-05,-1.779139101196486765e-06
2.025396825396825307e+00,3.785712220157229357e-05,-1.140590805961949199e-05
2.026190476190476097e+00,4.593952191555921404e-05,-1.861420810513185643e-05
2.026984126984126888e+00,4.083487134219919478e-05,-2.282061046170236250e-05
2.027777777777777679e+00,2.631167834938300556e-05,-2.324113348074389359e-05
2.028571428571428470e+00,8.271777990407959164e-06,-1.889365522470350093e-05
2.029365079365079261e+00,-6.861410509223534505e-06,-8.912559865217463436e-06
2.030158730158730052e+00,-1.381930721377130798e-05,6.993303591393914820e-06
2.030952380952380842e+00,-9.786349756347682754e-06,2.816752561575297539e-05
2.031746031746031633e+00,4.973439768908391111e-06,5.286733002978824791e-05
2.032539682539682424e+00,2.724838880298375307e-05,7.838763641803562826e-05
2.033333333333333215e+00,5.167526505659218955e-05,1.013967862311606645e-04
2.034126984126984006e+00,7.199256360258770692e-05,1.184025040112776688e-04
2.034920634920634797e+00,8.249002374907168369e-05,1.262650230925657267e-04
2.035714285714285587e+00,7.936513506908407414e-05,1.226934924483059279e-04
2.036507936507936378e+00,6.168847156976138557e-05,1.066905512869319948e-04
2.037301587301587169e+00,3.172497682992936628e-05,7.891625493191371517e-05
2.038095238095237960e+00,-5.508414603888354806e-06,4.190283522149310222e-05
2.038888888888888751e+00,-4.336705726310423830e-05,-6.966987166839369511e-09
2.039682539682539542e+00,-7.510486328615019827e-05,-4.113134057005287514e-05
2.040476190476190332e+00,-9.540167853439020468e-05,-7.536499826141459006e-05
2.041269841269841123e+00,-1.014887658556145775e-04,-9.739644893208250845e-05
2.042063492063491914e+00,-9.359031787608010301e-05,-1.039218207825198684e-04
2.042857142857142705e+00,-7.460749839354049399e-05,-9.448647537174957632e-05
2.043650793650793496e+00,-4.919506094734542941e-05,-7.165386006925213212e-05
2.044444444444444287e+00,-2.253709400942061067e-05,-4.039146581008705607e-05
2.045238095238095077e+00,8.311906914099392622e-07,-6.829851918044923132e-06
2.046031746031745868e+00,1.787905006067947475e-05,2.320778268077680780e-05
2.046825396825396659e+00,2.747022818374072128e-05,4.541936875961958756e-05
2.047619047619047450e+00,3.028304734844511562e-05,5.762557809474228769e-05
2.048412698412698241e+00,2.835852305620217685e-05,5.968905035033578892e-05
2.049206349206349032e+00,2.442689884905412310e-05,5.296051322879568565e-05
2.049999999999999822e+00,2.117282308162076349e-05,3.959286599827396234e-05
2.050793650793650613e+00,2.058190293457456710e-05,2.201277483556384257e-05
2.051587301587301404e+00,2.348067672857202654e-05,2.666769078422413094e-06
2.052380952380952195e+00,2.934592049591254335e-05,-1.603801463599634141e-05
2.053174603174602986e+00,3.641869994787215329e-05,-3.180700679924785998e-05
2.053968253968253777e+00,4.211331875694012897e-05,-4.274181023135364472e-05
2.054761904761904567e+00,4.366352872615470788e-05,-4.786433541964048223e-05
2.055555555555555358e+00,3.889832602604230346e-05,-4.767457572545362340e-05
2.056349206349206149e+00,2.698296061258384932e-05,-4.437902310885906778e-05
2.057142857142856940e+00,8.907183246317365913e-06,-4.148073689621803217e-05
2.057936507936507731e+00,-1.249862483030933869e-05,-4.270391689752251445e-05
2.058730158730158522e+00,-3.312474909280769126e-05,-5.059795782622054960e-05
2.059523809523809312e+00,-4.860273002134730052e-05,-6.539438044332712805e-05
2.060317460317460103e+00,-5.545067406755607129e-05,-8.461521565815344670e-05
2.061111111111110894e+00,-5.194527675681334693e-05,-1.036039207616112743e-04
2.061904761904761685e+00,-3.845997550502619597e-05,-1.167771907134552924e-04
2.062698412698412920e+00,-1.725729454822831440e-05,-1.191648027642406877e-04
2.063492063492063711e+00,8.069800631441725641e-06,-1.077693507897874403e-04
2.064285714285714501e+00,3.325764425322640702e-05,-8.238848320845089759e-05
2.065079365079365292e+00,5.398141740815880853e-05,-4.572445616526158834e-05
2.065873015873016083e+00,6.641458913467201389e-05,-2.799214844564099676e-06
2.066666666666666874e+00,6.781144372942423542e-05,4.014390591541818680e-05
2.067460317460317665e+00,5.711771095988162658e-05,7.696202883509766618e-05
2.068253968253968456e+00,3.545653537460810432e-05,1.028298908987391677e-04
2.069047619047619246e+00,6.220073119530970613e-06,1.150716736127571096e-04
2.069841269841270037e+00,-2.545443706023764181e-05,1.134523442387456603e-04
2.070634920634920828e+00,-5.380780661190994336e-05,9.992713911680208342e-05
2.071428571428571619e+00,-7.386467372464717998e-05,7.797210342476897104e-05
2.072222222222222410e+00,-8.263956902477190129e-05,5.169072251266392979e-05
2.073015873015873201e+00,-7.973507216105163778e-05,2.491851023027082565e-05
2.073809523809523991e+00,-6.717696847098387797e-05,5.331611494486584530e-07
2.074603174603174782e+00,-4.861364404912379630e-05,-1.988314218632710357e-05
2.075396825396825573e+00,-2.819465281698026738e-05,-3.598858633627451749e-05
2.076190476190476364e+00,-9.489117742401293406e-06,-4.831769856378357225e-05
2.076984126984127155e+00,5.269439212119038882e-06,-5.778405737517228191e-05
2.077777777777777946e+00,1.546042655290046802e-05,-6.523346220359492714e-05
2.078571428571428736e+00,2.186486511508654163e-05,-7.115058285219236743e-05
2.079365079365079527e+00,2.607248448239784806e-05,-7.550990877937958760e-05
2.080158730158730318e+00,2.970467760155556629e-05,-7.769990706076567984e-05
2.080952380952381109e+00,3.370507828405622925e-05,-7.648180038781701999e-05
2.081746031746031900e+00,3.793746720311050167e-05,-7.004281544268054730e-05
2.082539682539682691e+00,4.122814991650447530e-05,-5.627977377244320787e-05
2.083333333333333481e+00,4.182598825198148302e-05,-3.340951252749603463e-05
2.084126984126984272e+00,3.810385254333989045e-05,-8.281825399871475960e-07
2.084920634920635063e+00,2.925464257754329709e-05,4.007179664949867774e-05
2.085714285714285854e+00,1.575947092868184294e-05,8.551606990469580059e-05
2.086507936507936645e+00,-4.981062813990581463e-07,1.296771512778222175e-04
2.087301587301587436e+00,-1.647560901184899810e-05,1.657369870219420566e-04
2.088095238095238226e+00,-2.848066277658291238e-05,1.874134995316152803e-04
2.088888888888889017e+00,-3.281890937449601027e-05,1.905001256996747584e-04
2.089682539682539808e+00,-2.648287629880462238e-05,1.739644147553396952e-04
2.090476190476190599e+00,-7.839964936057271469e-06,1.403038352102470884e-04
2.091269841269841390e+00,2.270109465991768270e-05,9.506992762534966944e-05
2.092063492063492181e+00,6.212838801564951662e-05,4.566685688124369431e-05
2.092857142857142971e+00,1.045780661113233256e-04,-3.016253744133370792e-07
2.093650793650793762e+00,1.416969127490475065e-04,-3.671904421364165081e-05
2.094444444444444553e+00,1.638554950533931858e-04,-6.019934217383807575e-05
2.095238095238095344e+00,1.622001894411609856e-04,-7.051337454916289178e-05
2.096031746031746135e+00,1.311586367608461522e-04,-7.009694735437065158e-05
2.096825396825396925e+00,7.068240377556929345e-05,-6.287478797245725699e-05
2.097619047619047716e+00,-1.259396659348518670e-05,-5.288198438970414058e-05
2.098412698412698507e+00,-1.058857291595908948e-04,-4.319093517867126221e-05
