Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,6.301392078431649799e-05,6.232724270439613282e-05
2.000793650793650791e+00,6.483694931524798023e-05,5.018332686476615348e-05
2.001587301587301582e+00,5.146633686589094727e-05,3.784636419189220955e-05
2.002380952380952372e+00,2.395575328508005826e-05,2.897649530085618153e-05
2.003174603174603163e+00,-1.312911424808068436e-05,2.554431960952034233e-05
2.003968253968253954e+00,-5.271897498002159582e-05,2.740443217383702808e-05
2.004761904761904745e+00,-8.701598566372665622e-05,3.253067954624643768e-05
2.005555555555555536e+00,-1.094737378527689694e-04,3.777703937979951860e-05
2.006349206349206327e+00,-1.163633489501369171e-04,3.987697284771064946e-05
2.007142857142857117e+00,-1.074835961555915137e-04,3.636125887872807862e-05
2.007936507936507908e+00,-8.588777540025367544e-05,2.615648161083673323e-05
2.008730158730158699e+00,-5.681636959953167060e-05,9.767399211343070012e-06
2.009523809523809490e+00,-2.623201575674857948e-05,-1.092138229544659557e-05
2.010317460317460281e+00,5.974781063214410483e-07,-3.310516600527861760e-05
2.011111111111111072e+00,2.011520037361381566e-05,-5.363115388924112809e-05
2.011904761904761862e+00,3.091261285581866329e-05,-6.954697551840668295e-05
2.012698412698412653e+00,3.359764685116134263e-05,-7.853419817672889676e-05
2.013492063492063444e+00,3.024617376535329046e-05,-7.919491133809965840e-05
2.014285714285714235e+00,2.365955945183572336e-05,-7.121274324431447773e-05
2.015079365079365026e+00,1.664117029937169326e-05,-5.543077975657420645e-05
2.015873015873015817e+00,1.143463150537037533e-05,-3.386364647129542496e-05
2.016666666666666607e+00,9.379506594614986297e-06,-9.605806608497149726e-06
2.017460317460317398e+00,1.078002535870259689e-05,1.344201981895759606e-05
2.018253968253968189e+00,1.496332146379268052e-05,3.109048042190758047e-05
2.019047619047618980e+00,2.050419563159289771e-05,3.960957435035091613e-05
2.019841269841269771e+00,2.558642810213191863e-05,3.658926152987990394e-05
2.020634920634920562e+00,2.845001980491350448e-05,2.170576588784055760e-05
2.021428571428571352e+00,2.785218613697885035e-05,-2.848938026139148487e-06
2.022222222222222143e+00,2.345861498993935976e-05,-3.247259411521186465e-05
2.023015873015872934e+00,1.607970005468222570e-05,-6.086698964667574180e-05
2.023809523809523725e+00,7.670793834439554803e-06,-8.126615188235633254e-05
2.024603174603174516e+00,1.033890370213045483e-06,-8.792733675679241458e-05
2.025396825396825307e+00,-7.916409799204926914e-07,-7.754262086583363627e-05
2.026190476190476097e+00,4.627688750028862463e-06,-5.022819831194390045e-05
2.026984126984126888e+00,1.822526320177974681e-05,-9.832912193550619686e-06
2.027777777777777679e+00,3.874940944683355931e-05,3.654769672946334250e-05
2.028571428571428470e+00,6.255540602680035678e-05,7.979193478310478611e-05
2.029365079365079261e+00,8.406392624267448985e-05,1.104804916015623951e-04
2.030158730158730052e+00,9.691981522294530011e-05,1.207884198972245578e-04
2.030952380952380842e+00,9.567552460173280341e-05,1.061620419495036761e-04
2.031746031746031633e+00,7.760085122449422788e-05,6.645666827183954685e-05
2.032539682539682424e+00,4.405773821507351086e-05,6.321783374769250140e-06
2.033333333333333215e+00,8.736264356612079544e-07,-6.525568284892242375e-05
2.034126984126984006e+00,-4.263487658710528338e-05,-1.362253467660472369e-04
2.034920634920634797e+00,-7.592492397091328950e-05,-1.934294773379604258e-04
2.035714285714285587e+00,-9.023886966642921529e-05,-2.249812142278879447e-04
2.036507936507936378e+00,-8.146096963948993945e-05,-2.226683354595245282e-04
2.037301587301587169e+00,-5.182030727058790221e-05,-1.838797752521021170e-04
