Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,-7.478251887170070855e-05,-1.145417397093813365e-05
2.000793650793650791e+00,-9.395078165447415871e-05,-1.181374610964012857e-05
2.001587301587301582e+00,-1.072308715004872021e-04,-1.061971920141955387e-05
2.002380952380952372e+00,-1.118746883822984496e-04,-8.524355785111799121e-06
2.003174603174603163e+00,-1.061014265864396134e-04,-6.313653184923751059e-06
2.003968253968253954e+00,-8.952756804072591903e-05,-4.684864392828996473e-06
2.004761904761904745e+00,-6.338944963318794039e-05,-4.067092844875585870e-06
2.005555555555555536e+00,-3.049808368018220054e-05,-4.522054716026568808e-06
2.006349206349206327e+00,5.076102430298757956e-06,-5.736833059246198205e-06
2.007142857142857117e+00,3.853547659072915790e-05,-7.100173940074599174e-06
2.007936507936507908e+00,6.501917161102981177e-05,-7.840733877637990425e-06
2.008730158730158699e+00,8.030826051507074237e-05,-7.197862651696868705e-06
2.009523809523809490e+00,8.148792927935675373e-05,-4.591048827587948385e-06
2.010317460317460281e+00,6.748381572875626188e-05,2.460799339534813370e-07
2.011111111111111072e+00,3.938535335049648270e-05,7.194167897415793644e-06
2.011904761904761862e+00,4.758922999459402268e-07,1.574991993130085864e-05
2.012698412698412653e+00,-4.407578474910779209e-05,2.509182991015732061e-05
2.013492063492063444e+00,-8.784957505008376890e-05,3.418575762724463779e-05
2.014285714285714235e+00,-1.240607831784022589e-04,4.190589861758943084e-05
2.015079365079365026e+00,-1.465784867354344195e-04,4.715845451370962609e-05
2.015873015873015817e+00,-1.509159225905975339e-04,4.900630455130421744e-05
2.016666666666666607e+00,-1.350079450397387152e-04,4.679092764639943794e-05
2.017460317460317398e+00,-9.960297791044943534e-05,4.023294052391536516e-05
2.018253968253968189e+00,-4.816664192909042217e-05,2.947949008217169676e-05
2.019047619047618980e+00,1.369224068812420823e-05,1.507473733563133799e-05
2.019841269841269771e+00,7.914483811403287322e-05,-2.134780901182546130e-06
2.020634920634920562e+00,1.412047004899014070e-04,-2.110582657723405613e-05
2.021428571428571352e+00,1.937024775807037671e-04,-4.065078104663907930e-05
2.022222222222222143e+00,2.320013925623285540e-04,-5.941508994986354966e-05
2.023015873015872934e+00,2.533826262852434679e-04,-7.582937677913996033e-05
2.023809523809523725e+00,2.571233822036185241e-04,-8.812865756916019521e-05
2.024603174603174516e+00,2.443364381221824677e-04,-9.450783633789301837e-05
2.025396825396825307e+00,2.176398795509261182e-04,-9.340927148522592833e-05
2.026190476190476097e+00,1.807122437902844555e-04,-8.386870546394936015e-05
2.026984126984126888e+00,1.377880427104942289e-04,-6.582196419397810978e-05
2.027777777777777679e+00,9.315786451041596162e-05,-4.029451959298687228e-05
2.028571428571428470e+00,5.073387450167686686e-05,-9.428471216099280948e-06
2.029365079365079261e+00,1.371434999166669699e-05,2.367666509340912045e-05
2.030158730158730052e+00,-1.565680549265815623e-05,5.531916282518129960e-05
2.030952380952380842e+00,-3.626219938497307670e-05,8.173096970215627864e-05
2.031746031746031633e+00,-4.823291457151489682e-05,9.972914041245711314e-05
2.032539682539682424e+00,-5.300414574351240162e-05,1.073528567195648764e-04
2.033333333333333215e+00,-5.324912658234874028e-05,1.043096052582842407e-04
2.034126984126984006e+00,-5.261703843566036313e-05,9.206615291696170877e-05
2.034920634920634797e+00,-5.522166240367060305e-05,7.350932367616969218e-05
2.035714285714285587e+00,-6.489331543825017663e-05,5.224284554587540786e-05
2.036507936507936378e+00,-8.429977342891943420e-05,3.171702325887398811e-05
2.037301587301587169e+00,-1.141274587799228518e-04,1.444555553872050961e-05
2.038095238095237960e+00,-1.525549176781165511e-04,1.524140680198892144e-06
2.038888888888888751e+00,-1.952216324943057432e-04,-7.447095031051323104e-06
2.039682539682539542e+00,-2.357917593624084631e-04,-1.406359776353691550e-05
2.040476190476190332e+00,-2.670548841222966630e-04,-2.055329033521788101e-05
2.041269841269841123e+00,-2.823404100943902061e-04,-2.909461414919742946e-05
2.042063492063491914e+00,-2.769076215646459546e-04,-4.115513002243880786e-05
2.042857142857142705e+00,-2.489581338604649461e-04,-5.698321662515615373e-05
2.043650793650793496e+00,-2.000165405221593568e-04,-7.538077664351989452e-05
2.044444444444444287e+00,-1.346074156121254109e-04,-9.385429745259827791e-05
2.045238095238095077e+00,-5.935344527526275975e-05,-1.091549852590447523e-04
