Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,7.197811330864501259e-07,-6.790874882995826109e-05
2.000793650793650791e+00,5.440151807849363356e-06,-5.880382026313193944e-05
2.001587301587301582e+00,1.026450393634129544e-05,-4.521680912063778162e-05
2.002380952380952372e+00,1.490448225216946395e-05,-2.862975743797704442e-05
2.003174603174603163e+00,1.897176380711438744e-05,-1.074317564580956991e-05
2.003968253968253954e+00,2.207694560279279102e-05,6.624067670764054702e-06
2.004761904761904745e+00,2.393985506655560148e-05,2.169702205756552052e-05
2.005555555555555536e+00,2.446855945802491031e-05,3.294200437352785013e-05
2.006349206349206327e+00,2.377283861436823079e-05,3.924587111127096129e-05
2.007142857142857117e+00,2.210308633232002106e-05,4.003856836490556022e-05
2.007936507936507908e+00,1.973775366798457236e-05,3.535100617667558625e-05
2.008730158730158699e+00,1.686631613649784348e-05,2.582068142212877581e-05
2.009523809523809490e+00,1.351898063785803467e-05,1.265743383144056528e-05
2.010317460317460281e+00,9.577458519409859101e-06,-2.434836320170277341e-06
2.011111111111111072e+00,4.869610428654186479e-06,-1.740314057741109685e-05
2.011904761904761862e+00,-6.846088060916814140e-07,-3.007798594975918336e-05
2.012698412698412653e+00,-6.934002427434943406e-06,-3.848069518050745635e-05
2.013492063492063444e+00,-1.342505742901467829e-05,-4.114435029136469902e-05
2.014285714285714235e+00,-1.943761209579796388e-05,-3.736248413866208838e-05
2.015079365079365026e+00,-2.412653110269561788e-05,-2.730282985995200715e-05
2.015873015873015817e+00,-2.672888657873675458e-05,-1.198141799808778187e-05
2.016666666666666607e+00,-2.677106583781117366e-05,6.857712838597540862e-06
2.017460317460317398e+00,-2.420714972195146800e-05,2.690695922210199943e-05
2.018253968253968189e+00,-1.943847408157987008e-05,4.549030355009384705e-05
2.019047619047618980e+00,-1.320057474005368297e-05,5.981349083128696236e-05
2.019841269841269771e+00,-6.350371339051057994e-06,6.729438122088424298e-05
2.020634920634920562e+00,3.717534409054617713e-07,6.596004870815199881e-05
2.021428571428571352e+00,6.514402439974249567e-06,5.484678403225204765e-05
2.022222222222222143e+00,1.195465798516294503e-05,3.430883116909244597e-05
2.023015873015872934e+00,1.679180953098663705e-05,6.146408771876199555e-06
2.023809523809523725e+00,2.114320887077769616e-05,-2.650549652333758662e-05
2.024603174603174516e+00,2.492881339426761939e-05,-5.954639170233932163e-05
2.025396825396825307e+00,2.773328684815187366e-05,-8.850969691165169457e-05
2.026190476190476097e+00,2.880595426206231652e-05,-1.093014893727202604e-04
2.026984126984126888e+00,2.721603773452231932e-05,-1.189234372520818993e-04
2.027777777777777679e+00,2.213619611744658216e-05,-1.160043266185397190e-04
2.028571428571428470e+00,1.318629819723285061e-05,-1.010173137249411116e-04
2.029365079365079261e+00,7.378559537500015657e-07,-7.616110608525777069e-05
2.030158730158730052e+00,-1.392936245093785599e-05,-4.497377259954734490e-05
2.030952380952380842e+00,-2.870220640617357651e-05,-1.178483658042079024e-05
2.031746031746031633e+00,-4.096679014789238101e-05,1.890429418137204266e-05
2.032539682539682424e+00,-4.814897975850404365e-05,4.305411731372099150e-05
2.033333333333333215e+00,-4.833844127046061181e-05,5.768908400206223982e-05
2.034126984126984006e+00,-4.082364769208845790e-05,6.140149420737919350e-05
2.034920634920634797e+00,-2.636693844688853909e-05,5.466144692942859624e-05
2.035714285714285587e+00,-7.113432831134347609e-06,3.983442027897799971e-05
2.036507936507936378e+00,1.385846616808259212e-05,2.085014972148792900e-05
2.037301587301587169e+00,3.321807148426400997e-05,2.540301537855928507e-06
2.038095238095237960e+00,4.809590596876151078e-05,-1.026158738864002882e-05
2.038888888888888751e+00,5.663343296437574158e-05,-1.370697305938020515e-05
2.039682539682539542e+00,5.823981854811733787e-05,-5.818710828829658371e-06
2.040476190476190332e+00,5.352381180404110645e-05,1.292537884029105265e-05
2.041269841269841123e+00,4.396243267455807104e-05,3.949271230356877664e-05
2.042063492063491914e+00,3.143453724459019594e-05,6.877917842711143753e-05
2.042857142857142705e+00,1.777064507920686270e-05,9.463062084818195385e-05
2.043650793650793496e+00,4.443355402835191740e-06,1.111913478494257229e-04
2.044444444444444287e+00,-7.544624090089255756e-06,1.142479241227302493e-04
