Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,-8.962343792591097045e-06,1.832521508727519814e-05
2.000793650793650791e+00,-5.287158519526153942e-06,2.131367348883518733e-05
2.001587301587301582e+00,-1.426358062258161964e-07,1.855573850043145271e-05
2.002380952380952372e+00,5.611755271220486332e-06,1.205781413245193952e-05
2.003174603174603163e+00,1.103471861337296307e-05,4.495018470383403145e-06
2.003968253968253954e+00,1.529837926566395736e-05,-1.545046883559485329e-06
2.004761904761904745e+00,1.785029833366645632e-05,-4.183176378223548615e-06
2.005555555555555536e+00,1.850523362708227611e-05,-2.607089894825015140e-06
2.006349206349206327e+00,1.744546925190533469e-05,2.861860210607245066e-06
2.007142857142857117e+00,1.513217174726637560e-05,1.095067185807279593e-05
2.007936507936507908e+00,1.215455896310624330e-05,1.978633572523864526e-05
2.008730158730158699e+00,9.059755982033557592e-06,2.733000994057588343e-05
2.009523809523809490e+00,6.208569627373656075e-06,3.181234746062204841e-05
2.010317460317460281e+00,3.692636685599815372e-06,3.209782339463126011e-05
2.011111111111111072e+00,1.332717297731014766e-06,2.791548667688432543e-05
2.011904761904761862e+00,-1.239363838552998854e-06,1.990879764486071783e-05
2.012698412698412653e+00,-4.431463880157148432e-06,9.485713792767129504e-06
2.013492063492063444e+00,-8.511034462400491774e-06,-1.507916407770622219e-06
2.014285714285714235e+00,-1.344672063323870165e-05,-1.122204746871640195e-05
2.015079365079365026e+00,-1.882662438293899364e-05,-1.823489129117963320e-05
2.015873015873015817e+00,-2.388967838718995031e-05,-2.186012635642260637e-05
2.016666666666666607e+00,-2.766885165071098935e-05,-2.222957747180276432e-05
2.017460317460317398e+00,-2.920297392116122967e-05,-2.012418686884844470e-05
2.018253968253968189e+00,-2.775129642798948061e-05,-1.662392058455977137e-05
2.019047619047618980e+00,-2.295772490631525290e-05,-1.272191904510153433e-05
2.019841269841269771e+00,-1.495075014279048572e-05,-9.055305990430881702e-06
2.020634920634920562e+00,-4.394886058700055879e-06,-5.839698616694317383e-06
2.021428571428571352e+00,7.502034910788265934e-06,-2.995398613913830488e-06
2.022222222222222143e+00,1.906364161313283591e-05,-3.746647473771978622e-07
2.023015873015872934e+00,2.836135557857424308e-05,2.025006577152511376e-06
2.023809523809523725e+00,3.358999094292194350e-05,3.951317960354565139e-06
2.024603174603174516e+00,3.352834672891589140e-05,4.933816450196908318e-06
2.025396825396825307e+00,2.793209716139584471e-05,4.460773250980784403e-06
2.026190476190476097e+00,1.770344865760839961e-05,2.242370269703769134e-06
2.026984126984126888e+00,4.760349496585512324e-06,-1.538975687908313457e-06
2.027777777777777679e+00,-8.365209192108214668e-06,-6.111530905922135587e-06
2.028571428571428470e+00,-1.909174092034663202e-05,-1.021968053401441700e-05
2.029365079365079261e+00,-2.537415600091257777e-05,-1.245470272896691193e-05
2.030158730158730052e+00,-2.616994834009592856e-05,-1.170999330267896908e-05
2.030952380952380842e+00,-2.167065558058764701e-05,-7.596112903162410844e-06
2.031746031746031633e+00,-1.323509929126412245e-05,-6.613557329183668495e-07
2.032539682539682424e+00,-3.033545268475019190e-06,7.663803295181935044e-06
2.033333333333333215e+00,6.509836290882416954e-06,1.538722242973377085e-05
2.034126984126984006e+00,1.332786272912851493e-05,2.045477711689079386e-05
2.034920634920634797e+00,1.620515608756836496e-05,2.130035825170084658e-05
