Timestamp,Flexor carpi radialis,Extensor digitorum
2.000000000000000000e+00,1.263105053162891396e-04,1.471620161977216695e-05
2.000793650793650791e+00,1.213284482956543159e-04,4.627164842386441164e-05
2.001587301587301582e+00,8.490839920565072167e-05,6.276274865658295515e-05
2.002380952380952372e+00,1.955646263807744176e-05,5.739443356109650906e-05
2.003174603174603163e+00,-6.492622401980018205e-05,2.910146242268683045e-05
2.003968253968253954e+00,-1.536925439353777284e-04,-1.698792887518398598e-05
2.004761904761904745e+00,-2.305083068064466315e-04,-7.082941210463810267e-05
2.005555555555555536e+00,-2.817579870044790622e-04,-1.201372755643935068e-04
2.006349206349206327e+00,-2.996221129933754378e-04,-1.536603284298676552e-04
2.007142857142857117e+00,-2.835390537895316095e-04,-1.640640858854930330e-04
2.007936507936507908e+00,-2.396479745155870192e-04,-1.495875194647378428e-04
2.008730158730158699e+00,-1.785572580680755948e-04,-1.140994007453199644e-04
2.009523809523809490e+00,-1.122479819677355976e-04,-6.570904328858265622e-05
2.010317460317460281e+00,-5.106824901733692207e-05,-1.447022581971522247e-05
2.011111111111111072e+00,-1.614693797340566773e-06,3.013406493527016666e-05
2.011904761904761862e+00,3.405571572845854741e-05,6.129170992404880741e-05
2.012698412698412653e+00,5.785562631775524183e-05,7.609311050708884958e-05
2.013492063492063444e+00,7.407943288131847107e-05,7.568816317354692404e-05
2.014285714285714235e+00,8.737924373722536745e-05,6.443100577555900673e-05
2.015079365079365026e+00,1.009493173751818928e-04,4.832167425348945361e-05
2.015873015873015817e+00,1.154401265882915587e-04,3.322077475760560174e-05
2.016666666666666607e+00,1.288603127803450638e-04,2.334278662678448710e-05
2.017460317460317398e+00,1.374133934044695848e-04,2.040945140604253727e-05
2.018253968253968189e+00,1.369518001894628513e-04,2.361715546002373430e-05
2.019047619047618980e+00,1.245756363892703612e-04,3.032994732479703774e-05
2.019841269841269771e+00,9.987946253606782047e-05,3.722512721794657577e-05
2.020634920634920562e+00,6.545699000091360930e-05,4.152229994476582230e-05
2.021428571428571352e+00,2.649215403770326715e-05,4.192498004744968918e-05
2.022222222222222143e+00,-1.045607027646407908e-05,3.899374454665871243e-05
2.023015873015872934e+00,-3.911296178663591658e-05,3.483694029611793556e-05
2.023809523809523725e+00,-5.508606206204999864e-05,3.221321939735427250e-05
2.024603174603174516e+00,-5.692035437193541182e-05,3.333393715925671969e-05
2.025396825396825307e+00,-4.631818592195695398e-05,3.876816425932878699e-05
2.026190476190476097e+00,-2.751410508869351623e-05,4.684019985834789439e-05
2.026984126984126888e+00,-6.052764247242322889e-06,5.376888640928847616e-05
2.027777777777777679e+00,1.264589994965682243e-05,5.458188631985101994e-05
2.028571428571428470e+00,2.455473485168434760e-05,4.461245155489545062e-05
2.029365079365079261e+00,2.785742318887641581e-05,2.119683957549865015e-05
2.030158730158730052e+00,2.316334423584351973e-05,-1.492943836584208870e-05
2.030952380952380842e+00,1.310367333952124836e-05,-5.904587029683011406e-05
2.031746031746031633e+00,1.431165854063813734e-06,-1.030284490850476086e-04
2.032539682539682424e+00,-8.133340704136744122e-06,-1.371292736378918267e-04
2.033333333333333215e+00,-1.299577774548433280e-05,-1.525570837738073320e-04
2.034126984126984006e+00,-1.242397214330770529e-05,-1.441014328515617443e-04
2.034920634920634797e+00,-7.713283358639600823e-06,-1.119444450428147726e-04
2.035714285714285587e+00,-1.721175171637061490e-06,-6.204206088515078926e-05
2.036507936507936378e+00,2.118348874949323351e-06,-4.916867855448050210e-06
2.037301587301587169e+00,1.028600217384095169e-06,4.682288360539279285e-05
2.038095238095237960e+00,-6.006236484018762606e-06,8.158790914193812739e-05
2.038888888888888751e+00,-1.765270667724384889e-05,9.173108330672196027e-05
2.039682539682539542e+00,-3.041496375671225348e-05,7.551358583213802920e-05
2.040476190476190332e+00,-3.961589307144296223e-05,3.755848451885414422e-05
2.041269841269841123e+00,-4.090733549727240578e-05,-1.237305961859717010e-05
2.042063492063491914e+00,-3.182702107829669274e-05,-6.196953329686970702e-05
2.042857142857142705e+00,-1.286663214336593602e-05,-9.958536108326867533e-05
2.043650793650793496e+00,1.234088833521572787e-05,-1.171465709459960675e-04
2.044444444444444287e+00,3.782189737469985371e-05,-1.119218034065633510e-04
2.045238095238095077e+00,5.684574517140838579e-05,-8.673065459252676725e-05
2.046031746031745868e+00,6.385149977831561122e-05,-4.866672022991801416e-05
2.046825396825396659e+00,5.616913323961158805e-05,-6.828450670972834200e-06
2.047619047619047450e+00,3.501677761665189520e-05,3.023794695936388491e-05
2.048412698412698241e+00,5.424653133120017001e-06,5.668000833450796249e-05
2.049206349206349032e+00,-2.497555601133760530e-05,7.052622235147148588e-05
2.049999999999999822e+00,-4.801442455381232428e-05,7.365950758065752547e-05
2.050793650793650613e+00,-5.733023798561537413e-05,7.066057776729428488e-05
2.051587301587301404e+00,-5.029860049793426067e-05,6.693241227231040897e-05
2.052380952380952195e+00,-2.894758171777218753e-05,6.672323053995860161e-05
2.053174603174602986e+00,4.417757015298403890e-07,7.166876421293233510e-05
2.053968253968253777e+00,2.895799216867286344e-05,8.027574717236220226e-05
2.054761904761904567e+00,4.746109656293706782e-05,8.845643613879973911e-05
2.055555555555555358e+00,4.910723788606194618e-05,9.091806578121788796e-05
2.056349206349206149e+00,3.130732725656830390e-05,8.299070264608400646e-05
2.057142857142856940e+00,-3.421516472529376761e-06,6.236603475456445279e-05
2.057936507936507731e+00,-4.796055287396469683e-05,3.022460085101675523e-05
2.058730158730158522e+00,-9.232918042543289806e-05,-8.636635191489543429e-06
2.059523809523809312e+00,-1.261888014569620539e-04,-4.680031757205021256e-05
